title_id,title_name,title_code,title_icon
00050000-101F9D00,The Girl and the Robot,WUP-P-BRJE,
00050000-101FA000,Ohayou! Beginner's Japanese,WUP-U-AJUE,
00050000-101FA100,forma.8,WUP-P-BF8E,
00050000-101FA600,Darksiders Warmastered Edition,WUP-N-BEDE,
00050000-101FA800,140,WUP-N-AJWE,
00050000-101FA900,Blasting Agent: Ultimate Edition,WUP-P-ABZP,
00050000-101FAA00,Blasting Agent: Ultimate Edition,WUP-N-ABZE,
00050000-101FAB00,Collateral Thinking,WUP-N-AJXE,
00050000-101FAC00,INVANOID,WUP-N-AJYE,
00050000-101FAD00,SHOOTY SPACE,WUP-N-AJZE,
00050000-101FAF00,Midnight 2,WUP-P-AEYP,
00050000-101FB000,Super Destronaut 2: Go Duck Yourself,WUP-P-AJNP,
00050000-101FB100,Skylanders Imaginators,WUP-P-BL6P,
00050000-101FB400,Shadow Archer,WUP-N-BARE,
00050000-101FB500,140,WUP-P-AJWP,
00050000-101FB800,Hurry Up! Bird Hunter,WUP-N-BHBE,
00050000-101FBB00,Blackjack 21,WUP-N-BLJE,
00050000-101FBD00,Educational Pack of Kids Games,WUP-N-AE2E,
00050000-101FBF00,Games for Toddlers,WUP-N-BGTE,
00050000-101FC000,BLOC,WUP-N-BGPE,
00050000-101FC400,Piano Teacher,WUP-N-BTZE,
00050000-101FC500,Skunky B's Super Slots Saga #1,WUP-N-AYBE,
00050000-101FC600,Super Hero Math,WUP-N-BHME,
00050000-101FC700,The First Skunk Bundle,WUP-N-BFKE,
00050000-101FCA00,SteamWorld Collection,WUP-P-AJ8P,
00050000-101FCE00,Word Logic by POWGI,WUP-N-AWQE,
00050000-101FD100,Grumpy Reaper,WUP-N-AGQJ,
00050000-101FD200,スーパーロボマウス,WUP-N-WMWJ,
00050000-101FD300,ブロークドロップU,WUP-N-WBUJ,
00050000-101FD400,FreezeME,WUP-N-AF4J,
00050000-101FD800,Prism Pets,WUP-N-BR4E,
00050000-101FDA00,Hurry Up! Bird Hunter,WUP-P-BHBP,
00050000-101FDB00,Toby: The Secret Mine,WUP-P-BTQP,
00050000-101FDE00,STEEL LORDS,WUP-P-ALQP,
00050000-101FE200,CUP CRITTERS,WUP-N-AZHE,
00050000-101FE300,CUP CRITTERS,WUP-P-AZHP,
00050000-101FE500,STEEL LORDS,WUP-N-ALQE,
00050000-101FE600,Amazonビデオ,WUP-N-AKUJ,
00050000-101FE700,爆BOMBERMAN,WUP-N-NAZJ,
00050000-101FE800,Bomberman 64,WUP-N-NAZE,
00050000-101FE900,牧場物語2,WUP-N-NA2J,
00050000-101FEA00,Harvest Moon 64,WUP-N-NA2E,
00050000-101FEC00,Toon Tanks,WUP-P-ATNP,
00050000-101FED00,"FAST Racing NEO, Nintendo eShop SELECTS",WUP-P-BR5P,
00050000-101FF000,VRog,WUP-P-AVQP,
00050000-101FF200,Exile's End,WUP-N-AE4E,
00050000-101FF900,Test Your Mind,WUP-P-ATHP,
00050000-101FFA00,Word Logic by POWGI,WUP-P-AWQP,
00050000-101FFB00,Brick Breaker,WUP-N-BB2E,
00050000-101FFC00,Ghost Blade HD,WUP-P-BGHE,
00050000-101FFD00,Mahjong,WUP-N-BM7E,
00050000-101FFE00,Tetraminos,WUP-N-BT6E,
00050000-101FFF00,Solitaire,WUP-N-BT7E,
00050000-10200000,Solitaire,WUP-P-BT7P,
00050000-10200100,Grand Prix Rock 'N Racing,WUP-N-BGNE,
00050000-10200200,Collateral Thinking,WUP-P-AKQP,
00050000-10200300,Armikrog,WUP-P-BR2P,
00050000-10200400,Teslapunk,WUP-P-BTLP,
00050000-10200700,Twisted Fusion,WUP-P-ATFP,
00050000-10200800,Axiom Verge,WUP-P-AVEP,
00050000-10200900,Mahjong,WUP-P-BM7P,
00050000-10200A00,Brick Breaker,WUP-P-BB2P,
00050000-10200B00,Tetraminos,WUP-P-BT6P,
00050000-10200D00,MikroGame: Rotator,WUP-N-BR7E,
00050000-10200E00,PANDA LOVE,WUP-N-BLBE,
00050000-10200F00,PANDA LOVE,WUP-P-BLBP,
00050000-10201000,SHOOT THE BALL,WUP-N-AKWE,
00050000-10201100,SHOOT THE BALL,WUP-P-AKWP,
00050000-10201500,TITANS TOWER,WUP-N-AK4E,
00050000-10201600,TITANS TOWER,WUP-P-AK4P,
00050000-10201800,SHOOTY SPACE,WUP-P-AK5P,
00050000-10201A00,スターフォックス ゼロ ザ・バトル・ビギンズ+トレーニング,WUP-N-BAEJ,
00050000-10201B00,Star Fox Zero: The Battle Begins + Training,WUP-N-BAEE,
00050000-10201C00,Star Fox Zero: The Battle Begins + Training,WUP-P-BAEP,
00050000-10201D00,Block Zombies!,WUP-N-BZAE,
00050000-10201F00,Grand Prix Rock 'N Racing,WUP-P-BGNP,
00050000-10202000,Back to Bed,WUP-P-BZDP,
00050000-10202100,Overworld Defender Remix,WUP-N-BR8E,
00050000-10202500,Alice in Wonderland,WUP-N-AWKE,
00050000-10202600,Laser Blaster,WUP-N-AL7E,
00050000-10202700,Rorrim,WUP-N-BWRE,
00050000-10202800,Sky Force Anniversary,WUP-P-ANVE,
00050000-10202900,AMAZON BETA JP,WUP-N-HAPJ,
00050000-10202A00,AMAZON BETA ENG,WUP-N-HAPE,
00050000-10202B00,Laser Blaster,WUP-P-AL7P,
00050000-10202C00,Block Zombies!,WUP-P-BZAP,
00050000-10202D00,360 Breakout,WUP-N-BU3E,
00050000-10202E00,360 Breakout,WUP-P-BU3P,
00050000-10203200,Shantae: Half-Genie Hero,WUP-P-AHFP,
00050000-10203300,Pirate Pop Plus,WUP-P-AJMP,
00050000-10203500,Sky Force Anniversary,WUP-P-ANVP,
00050000-10203600,Rorrim,WUP-P-BWRP,
00050000-10203700,Dreamals: Dream Quest,WUP-P-AQBP,
00050000-10203800,Ninja Pizza Girl,WUP-P-ANPP,
00050000-10203900,Alice in Wonderland,WUP-P-AWKP,
00050000-10203B00,DREAMALS: DREAM QUEST,WUP-N-AQBE,
00050000-10203D00,Space Hunted: The Lost Levels,WUP-P-ANDE,
00050000-10204200,Mr. Pumpkin Adventure,WUP-P-BAME,
00050000-10204400,Plantera,WUP-P-AL8P,
00050000-10204500,Lost Reaver Notice,WUP-P-BL2P,
00050000-10204800,Plantera,WUP-N-AL8E,
00050000-10204A00,Exile's End,WUP-P-AE4P,
00050000-10204C00,Chronicles of Teddy : Harmony of Exidus,WUP-N-AF2J,
00050000-10204D00,トルクル(TorqueL),WUP-N-BKLJ,
00050000-10204F00,Lost Reavers,WUP-N-BL2E,
00050000-10205000,Cubit The Hardcore Platformer Robot HD,WUP-P-AK9E,
00050000-10205400,Double Breakout,WUP-P-BWBP,
00050000-10205500,MikroGame: Rotator,WUP-P-BR7P,
00050000-10205600,Run Run and Die,WUP-N-BRRJ,
00050000-10205700,Double Breakout,WUP-N-BWBE,
00050000-10205800,SKORB,WUP-N-BKRE,
00050000-10205B00,Retro Road Rumble,WUP-P-AYRE,
00050000-10205C00,Runbow Deluxe Edition,WUP-P-BENE,
00050000-10205F00,Aqua TV,WUP-P-AQVP,
00050000-10206600,Annihilation,WUP-N-BA2E,
00050000-10206A00,Ohayou! Beginner's Japanese,WUP-P-AJUP,
00050000-10206B00,Mr. Pumpkin Adventure,WUP-P-BAMP,
00050000-10206C00,Pinball Breakout,WUP-P-BBPE,
00050000-10207300,Koi DX,WUP-P-BXKP,
00050000-10207500,Koi DX,WUP-N-BXKE,
00050000-10207600,Space Hunted,WUP-P-BA3E,
00050000-10207700,Y.A.S.G,WUP-P-AYGE,
00050000-10207A00,ACE OF SEAFOOD,WUP-P-BFYJ,
00050000-10207B00,Shadow Archer,WUP-P-BARP,
00050000-10207C00,ACE - Alien Cleanup Elite,WUP-P-AE5E,
00050000-10208300,Pinball Breakout,WUP-P-BBPP,
00050000-10208500,Octocopter: Super Sub Squid Escape,WUP-P-BE3P,
00050000-10208700,Octocopter: Super Sub Squid Escape,WUP-P-BE3E,
00050000-10208900,Words Up! Academy,WUP-N-AW5E,
00050000-10208E00,A.C.E. – Alien Cleanup Elite,WUP-P-AE5P,
00050000-10209000,The Gem Collector,WUP-P-AG2P,
00050000-10209300,Teslapunk,WUP-N-BTLJ,
00050000-10209600,VRog,WUP-P-AVQE,
00050000-10209900,Cars 3: Driven to Win,WUP-N-BA4E,
00050000-10209D00,Sudoku Party,WUP-P-AYAP,
00050000-10209E00,Sudoku Party,WUP-P-AYAE,
00050000-1020A100,ブルームーン2,WUP-N-BY2J,
00050000-1020A200,Minecraft: Story Mode - The Complete Adventure,WUP-N-BAKE,
00050000-1020A300,Minecraft: Story Mode,WUP-U-BAKP,
00050000-1020A400,Cars 3: Driven to Win,WUP-P-BA4P,
00050000-1020A800,Use Your Words,WUP-N-AWYE,
00050000-1020A900,バトルロードランナー,WUP-N-PPSJ,
00050000-1020AA00,ボンバーマン '93,WUP-N-PPTJ,
00050000-1020AB00,邪聖剣ネクロマンサー,WUP-N-PPUJ,
00050000-1020AC00,ガイアの紋章,WUP-N-PPVJ,
00050000-1020AD00,飛装騎兵カイザード,WUP-N-PPWJ,
00050000-1020AE00,どらごんEGG！,WUP-N-PPXJ,
00050000-1020AF00,モトローダーMC,WUP-N-PPYJ,
00050000-1020B000,Bridge Constructor Playground,WUP-P-BWEP,
00050000-1020B100,Bridge Constructor Playground,WUP-P-BWEE,
00050000-1020B200,Vaccine,WUP-N-AVNE,
00050000-1020B300,Vaccine,WUP-P-AVNP,
00050000-1020B600,Ghost Blade HD,WUP-P-BGHP,
00050000-1020B800,Scribble,WUP-P-AZJP,
00050000-1020B900,Breakout Defense,WUP-P-BBDP,
00050000-1020BA00,Breakout Defense,WUP-P-BBDE,
00050000-1020BB00,Scribble,WUP-P-AZJE,
00050000-1F600A00,Paper Mario: Color Splash,WUP-N-CNFE,
00050000-1020C000,I C REDD,WUP-N-AZ3E,
00050000-1020C100,I C REDD,WUP-P-AZ3P,
00050000-1020C300,RADIANTFLUX: HYPERFRACTAL,WUP-P-AZKE,
00050000-1020C400,RADIANTFLUX: HYPERFRACTAL,WUP-P-AZKP,
00050000-1020C600,Six Sides of the World,WUP-P-AZWP,
00050000-1020C700,BLOC,WUP-P-BGPP,
00050000-1020C800,Tachyon Project,WUP-N-BTCJ,
00050000-1020C900,スペロイド,WUP-N-AAWJ,
00050000-1020CA00,EARTHLOCK: Festival of Magic,WUP-P-AE7P,
00050000-1020CB00,Toon War,WUP-N-AW8E,
00050000-1020CC00,WinKings,WUP-N-AW9E,
00050000-1020CE00,Mutant Alien Moles of the Dead,WUP-N-BZEE,
00050000-1020CF00,SHOOT THE BALL,WUP-N-AKWJ,
00050000-1020D100,Pic-a-Pix Colour,WUP-N-BQPP,
00050000-1020D200,Words Up! Academy,WUP-P-AW5P,
00050000-1020D400,Candy Hoarder,WUP-P-BCQP,
00050000-1020D500,Maze Break,WUP-P-BWJP,
00050000-1020D600,Use Your Words,WUP-N-AWYP,
00050000-1020D700,Pic-a-Pix Color,WUP-P-BQPE,
00050000-1020D800,Aqua TV,WUP-N-AQVE,
00050000-1020D900,Maze Break,WUP-P-BWJE,
00050000-1020DC00,WinKings,WUP-P-AW9P,
00050000-1020DE00,プランテラ ガーデンライフ,WUP-N-AL8J,
00050000-1020DF00,Star Splash: Shattered Star,WUP-P-BZ4P,
00050000-1020E000,BRICK RACE,WUP-N-BKEE,
00050000-1020E100,BRICK RACE,WUP-P-BKEP,
00050000-1020E200,COLOR CUBES,WUP-P-BZFP,
00050000-1020E500,かいぞくポップ,WUP-P-AJMJ,
00050000-1020E600,WALL BALL,WUP-P-BW8P,
00050000-1020E700,Back to Bed,WUP-N-BZDJ,
00050000-1020E900,Rock ‘N Racing GRAND　PRIX,WUP-N-BGNJ,
00050000-1020EA00,CUP CRITTERS,WUP-N-AZHJ,
00050000-1020EB00,Double Breakout II,WUP-P-BVDP,
00050000-1020EC00,COLOR CUBES,WUP-N-BZFE,
00050000-1020ED00,WALL BALL,WUP-N-BW8E,
00050000-1F600B00,Paper Mario: Color Splash,WUP-P-CNFP,
00050000-1020EF00,Preston Sterling,WUP-P-BZGP,
00050000-1020F100,Cubit,WUP-P-AK9P,
,The Hardcore Platformer Robot HD,,
00050000-1020F400,SWAP BLOCKS,WUP-P-BL8E,
00050000-1020F500,Absolutely Unstoppable MineRun,WUP-P-AUUP,
00050000-1020F800,Preston Sterling,WUP-P-BZGE,
00050000-1020FB00,Triple Breakout,WUP-P-BZTP,
00050000-1020FC00,Mutant Alien Moles of the Dead,WUP-P-BZEP,
00050000-1020FD00,Absolutely Unstoppable MineRun,WUP-P-AUUE,
00050000-1020FE00,Double Breakout II,WUP-P-BVDE,
00050000-1020FF00,Triple Breakout,WUP-P-BZTE,
00050000-10210200,レヴナントサーガ,WUP-N-AZLJ,
00050000-10210300,Citadale - The Legends Trilogy,WUP-P-BRKP,
00050000-10210400,Space Hunted,WUP-P-BA3P,
00050000-10210500,Y.A.S.G,WUP-P-AYGP,
00050000-10210600,ドットアーティスト,WUP-N-AHYJ,
00050000-10210700,The Stonecutter,WUP-P-BTTP,
00050000-10210800,The Girl and the Robot,WUP-P-BRJP,
00050000-10210A00,Jolt Family Robot Racer,WUP-P-BFJP,
00050000-10210B00,Jolt Family Robot Racer,WUP-P-BFJE,
00050000-10210C00,Just Dance 2018,WUP-P-BJ8P,
00050000-10210E00,ORBIT,WUP-N-BZJE,
00050000-10211000,COQUI THE GAME,WUP-P-BGJE,
00050000-10211100,ORBIT,WUP-P-BZJP,
00050000-10211200,Revenant Saga,WUP-P-AZLP,
00050000-10211300,Just Dance 2018,WUP-N-BJ8E,
00050000-10211400,Daikon Set,WUP-P-BZUE,
00050000-10211500,FIFTEEN,WUP-N-BF4E,
00050000-10211600,PINBALL,WUP-N-BLME,
00050000-10211700,SPHERE SLICE,WUP-N-BEUE,
00050000-10211800,Eba & Egg: A Hatch Trip,WUP-N-BEGP,
00050000-10211900,FIFTEEN,WUP-P-BF4P,
00050000-10211A00,PINBALL,WUP-P-BLMP,
00050000-10211B00,SPHERE SLICE,WUP-P-BEUP,
00050000-10211E00,A Drawing's Journey,WUP-P-BJYP,
00050000-10211F00,ドラゴンクエストⅩ 5000年の旅路 遙かなる故郷へ オンライン,WUP-P-AXTJ,
00050000-10212000,デッドハウス 再生,WUP-N-AVNJ,
00050000-10212100,Bit Dungeon+,WUP-N-BTDJ,
00050000-10212200,キューブライフ：ピクセルアクションヒーローズ,WUP-N-BZPJ,
00050000-10212400,タロミア,WUP-N-AEUJ,
00050000-10212500,Armored ACORNs: Action Squirrel Squad,WUP-P-BNBP,
00050000-10212600,EARTHLOCK: Festival of Magic,WUP-P-AE7E,
00050000-10212800,BOX UP,WUP-P-BXPP,
00050000-10212A00,GALAXY BLASTER,WUP-P-BGYP,
00050000-10212B00,BOX UP,WUP-N-BXPE,
00050000-10212D00,GALAXY BLASTER,WUP-N-BGYE,
00050000-10212F00,Revenant Saga,WUP-P-AZLE,
00050000-10213100,Toon War,WUP-P-WTWP,
00050000-10213400,PixelMaker Studio,WUP-P-WPSE,
00050000-10213500,Super Ultra Star Shooter,WUP-P-WUSP,
00050000-10213600,SWAP BLOCKS,WUP-P-BL8P,
00050000-10213700,Schlag den Star - Das Spiel,WUP-P-WSDD,
00050000-10213C00,Super Ultra Star Shooter,WUP-P-WUSE,
00050000-10213D00,Draw a Stickman: EPIC 2,WUP-P-WD2E,
00050000-10214100,少女とロボット,WUP-N-BRJJ,
00050000-10214200,PixelMaker Studio,WUP-P-WPSP,
00050000-10214B00,Annihilation,WUP-P-BA2P,
00050000-10215000,Völgarr the Viking,WUP-P-AVVP,
00050000-10215800,RTO,WUP-P-WRTP,
00050000-10215900,Battle Lode Runner,WUP-N-PPSP,
00050000-10215A00,BATTLE LODE RUNNER,WUP-N-PPSE,
00050000-10215B00,Bomberman ’93,WUP-N-PPTP,
00050000-10215C00,Bomberman ’93,WUP-N-PPTE,
00050000-10215D00,Necromancer,WUP-N-PPUP,
00050000-10215E00,NECROMANCER,WUP-N-PPUE,
00050000-10215F00,Spellcaster's Assistant,WUP-P-WSAP,
00050000-10216000,Breakout Defense 2,WUP-P-BK2P,
00050000-10216100,Spellcaster's Assistant,WUP-P-WSAE,
00050000-10216200,Fat Dragons,WUP-P-WDAE,
00050000-10216300,RTO,WUP-P-WRTE,
00050000-10216400,Breakout Defense 2,WUP-N-BK2E,
00050000-10216500,RTO 2,WUP-P-WR2P,
00050000-10216600,RTO 2,WUP-P-WR2E,
00050000-10216700,Fat Dragons,WUP-P-WDAP,
00050000-10216800,Masked Forces,WUP-P-WR4P,
00050000-10216900,Masked Forces,WUP-P-WR4E,
00050000-10216B00,Cycle of Eternity: Space Anomaly,WUP-P-WZAP,
00050000-10216C00,Cycle of Eternity: Space Anomaly,WUP-P-WZAE,
00050000-10216D00,Shadow Archery,WUP-P-WSRE,
00050000-10216E00,Shadow Archery,WUP-P-WSRP,
00050000-10216F00,Unalive,WUP-P-WUAP,
00050000-10217000,JUST DANCE 2019,WUP-P-HJDP,
00050000-10217100,Unalive,WUP-N-WUAE,
00050000-10217200,Rainbow Snake,WUP-P-WRSP,
00050000-10217300,JUST DANCE 2019,WUP-P-HJDE,
00050000-10217400,Rainbow Snake,WUP-P-WRSE,
00050000-10217A00,Forest Escape,WUP-P-AE8P,
00050000-10217B00,Forest Escape,WUP-N-AE8E,
00050000-10217C00,Sinister Assistant,WUP-P-WSNP,
00050000-10217F00,Sinister Assistant,WUP-P-WSNE,
00050000-10218000,Insect Planet TD,WUP-P-WPLE,
00050000-10218100,SCOOP! AROUND THE WORLD IN 80 SPACES,WUP-P-WSCE,
00050000-10218200,Insect Planet TD,WUP-P-WPLP,
00050000-10218300,Petite Zombies,WUP-P-WPZP,
00050000-10218500,Petite Zombies,WUP-P-WPZE,
00050000-10218700,Call of Nightmare,WUP-P-BNME,
00050000-10218800,Last Soldier,WUP-P-WSLE,
00050000-10218900,Crush Insects,WUP-P-WSTE,
00050000-10218B00,El Silla Arcade Edition,WUP-P-WSEE,
00050000-10218C00,El Silla AE - Hit with a chair,WUP-P-WSEP,
00050000-10219300,Azure Snake,WUP-P-WSKP,
00050000-10219400,Azure Snake,WUP-P-WSKE,
00050000-10219B00,Horror Stories,WUP-P-WHFP,
00050000-10219C00,Space Hunted: The Lost Levels,WUP-P-ANDP,
00050000-10219A00,Horror Stories,WUP-P-WHFE,
00050000-1021A000,Space Intervention,WUP-P-BE4P,
00050000-1021A100,Space Intervention,WUP-P-BE4E,
00050000-1021A200,MOUNTAIN PEAK BATTLE MESS,WUP-P-WNLE,
00050000-1021A300,MOUNTAIN PEAK BATTLE MESS,WUP-P-WNLP,
00050000-1021A600,Regina & Mac,WUP-P-BA7E,
00050000-1021A700,Regina & Mac,WUP-P-BA7P,
00050000-1021A800,CRYSTORLD,WUP-P-WZ9E,
00050000-1021AA00,Shakedown: Hawaii,WUP-P-WTBE,
00050000-1021AB00,Shmup Collection,WUP-P-AE9P,
00050000-1021AC00,Finding Teddy 2 Definitive Edition,WUP-P-HEHP,
00050000-1F600600,Super Mario Maker (Media),WUP-P-CNDJ,
00050000-1F600700,Super Mario Maker (Media),WUP-P-CNDE,
00050000-1F600900,ペーパーマリオ カラースプラッシュ,WUP-N-CNFJ,
00050000-1FBF1000,FBF10 [patched2],WUP-P-ABCD,
